TeamId,TeamName,SubmissionDate,Score
5531807,"Sohel Rana #2","2021-02-25 17:44:57",1.00000
6353984,"Remy Harris","2021-02-25 20:09:33",1.00000
6356093,"Bhavyajot Malhotra","2021-02-26 07:15:58",1.00000
6358612,"Emilia Nugget","2021-02-26 16:12:51",1.00000
6359212,"Benn Heinz","2021-02-26 18:55:05",1.00000
2683665,"Liang Ganglin","2021-02-27 03:49:51",1.00000
6363881,"Trixy Tea","2021-02-27 19:18:57",1.00000
6364134,"Mack Jay","2021-02-27 20:53:51",1.00000
6334306,ブラント,"2021-02-28 06:53:46",1.00000
4669963,"sasan sohrabi","2021-03-26 19:52:11",1.00000
3919219,"Chalothorn Chavalitcheevinkul","2021-02-28 14:09:54",1.00000
6352477,"Manav #3","2021-02-28 15:15:10",1.00000
6368850,"Abigail Dorsa","2021-03-01 02:17:03",1.00000
6367421,"Jamaldeen Mohammed Alhassan","2021-03-01 02:34:54",1.00000
6369109,"Troy Lang","2021-03-01 03:37:14",1.00000
1682814,"Sukru Sezer","2021-03-01 08:20:49",1.00000
6083660,anasmach,"2021-03-01 14:46:11",1.00000
6364713,AnasAlyan,"2021-03-01 14:48:50",1.00000
6280075,tamlekaimak,"2021-03-01 18:28:11",1.00000
6379370,"Tariq Bartlett","2021-03-02 15:41:28",1.00000
6380832,"basem masoud33","2021-03-02 17:19:13",1.00000
6380833,"mohamed fawzy77","2021-03-02 17:19:22",1.00000
6380846,"Taraq b","2021-03-02 17:20:08",1.00000
6371816,"Demetri West","2021-03-03 01:18:20",1.00000
5385288,수업용,"2021-03-03 08:24:57",1.00000
6171276,Lenet-five,"2021-03-03 09:22:54",1.00000
6388477,Phisick0,"2021-03-03 16:27:02",1.00000
6394739,"[Deleted] 81cd02f3-c11e-4f63-bb38-5dc99afb9578","2021-03-04 16:51:34",1.00000
6395055,"Fatima Anush","2021-03-04 18:07:33",1.00000
6395452,"AHMET BAŞ","2021-03-04 20:16:41",1.00000
6384439,"Tushar Chugh","2021-03-05 11:30:29",1.00000
1829484,Divyanshu99,"2021-03-05 11:46:34",1.00000
6370811,"Yun Ye","2021-03-05 14:41:15",1.00000
5408271,"Andriy #3","2021-03-06 04:27:30",1.00000
6403247,"Omkar Kawatgi","2021-03-06 09:01:25",1.00000
6391952,咖麻安納造,"2021-03-06 12:13:46",1.00000
6160621,Bruce-Chen,"2021-03-06 15:47:33",1.00000
6286592,"Nikits SH","2021-03-06 19:20:55",1.00000
6309641,"RAKAN ARMOUSH1","2021-03-06 20:33:50",1.00000
6407978,"Darnish Marshal","2021-03-07 02:49:22",1.00000
6392089,SH0WMAKER,"2021-03-22 12:16:26",1.00000
6195350,"Frank Gao","2021-03-07 06:06:34",1.00000
6414109,"Ivershin Anastasiia","2021-03-08 09:06:27",1.00000
4773977,"Madina Traoré","2021-03-09 05:58:06",1.00000
6346494,"Shunya SEIYA","2021-03-12 11:28:10",1.00000
6420496,"Kanchi Shah","2021-03-09 03:24:27",1.00000
3406684,"Be Ro","2021-03-09 13:19:58",1.00000
6429105,"M Havid Albar P","2021-03-10 03:40:31",1.00000
5344930,"Keiuke Hotta","2021-03-10 09:51:01",1.00000
3516885,wangzhongwen,"2021-03-10 15:29:15",1.00000
6411063,"Rolando Jesús Duarte Mejías","2021-03-15 07:01:27",1.00000
6423452,wang5391,"2021-03-11 02:31:28",1.00000
6438494,"Minh Phạm","2021-03-11 07:07:33",1.00000
5317303,"Alikhan Abzhanov","2021-03-11 20:15:59",1.00000
6431719,JoeyLong,"2021-03-12 07:04:42",1.00000
5808874,"Li Ming Yang","2021-03-12 02:30:12",1.00000
6396283,Rainyday1984,"2021-03-15 03:25:47",1.00000
6409591,XueyouZhang,"2021-03-13 04:06:08",1.00000
2258605,konita,"2021-03-13 13:33:43",1.00000
5716040,"Abhishek prajapati","2021-03-14 02:15:34",1.00000
5303139,souldrive,"2021-03-14 12:51:16",1.00000
6449270,"Anand #11","2021-03-14 16:52:49",1.00000
5760415,"Vishal Verma #4","2021-03-14 17:15:19",1.00000
4533642,"Zahra Jalia","2021-03-15 02:13:04",1.00000
6279248,"Melih Emin Kılıçoğlu","2021-03-14 21:28:18",1.00000
6462227,"Roy #3","2021-03-15 02:06:00",1.00000
6447736,Paris.B,"2021-03-17 16:00:22",1.00000
5984155,maomaoyudedan,"2021-03-15 07:45:08",1.00000
6317303,"Max Salikhov","2021-03-15 07:47:59",1.00000
5107745,"Ahmet Buğra BUĞA","2021-03-15 18:15:12",1.00000
6470020,"Kristen Cormel","2021-03-16 06:07:40",1.00000
6470453,Bluethief,"2021-03-16 07:46:10",1.00000
6365649,"Ashvin #2","2021-03-16 09:45:05",1.00000
6475639,"Saim Sonu","2021-03-17 03:42:53",1.00000
6479838,ELoo,"2021-03-17 17:25:36",1.00000
5575776,"Yuuichi Yamakawa","2021-03-18 03:05:35",1.00000
6449637,"CS Ponkoj","2021-03-18 04:58:09",1.00000
4479341,"Candy Tang","2021-03-18 06:11:11",1.00000
6323132,"Harsh Dubey78","2021-03-18 07:52:08",1.00000
3831367,"Azhad Ghufran","2021-03-18 16:14:57",1.00000
6487395,DSs404,"2021-03-29 23:59:03",1.00000
1861174,santoshd3,"2021-03-20 04:51:14",1.00000
6489353,"Aishwin Raj","2021-03-20 11:19:29",1.00000
5989955,"Alex Maszanski","2021-03-20 09:38:54",1.00000
6498972,"Jerry Wu 2021","2021-03-21 05:39:28",1.00000
5632089,"Alaeddine Ben Salah","2021-03-21 05:40:33",1.00000
6173645,"Xiaoyang Pan","2021-03-21 06:13:10",1.00000
6362253,"Manish Chand","2021-03-21 07:16:12",1.00000
3430406,"Rajat Sadh","2021-03-21 07:48:50",1.00000
6490254,ALittleBitLese,"2021-03-21 10:27:33",1.00000
6500988,"BAEM1N DATA","2021-03-30 10:04:48",1.00000
2771261,legoyoeego,"2021-03-22 11:21:50",1.00000
6507219,MoJoker,"2021-03-22 16:00:24",1.00000
6339213,"Nguyen Thi Phuong Anh (K13_HN)","2021-03-23 04:10:51",1.00000
6339201,"Lai Quan","2021-03-23 03:20:39",1.00000
6339228,"Nguyen Duc Long (K13_HN)","2021-03-23 12:10:06",1.00000
6339218,"Tuan Anh Lai","2021-03-23 03:21:34",1.00000
6339220,"Dinh Tung Duong","2021-03-23 04:52:18",1.00000
4902026,"yuma hirakawa","2021-04-05 07:39:50",1.00000
6339191,"Tang Duc Trong (K13_HN)","2021-03-23 10:17:21",1.00000
6339292,"Bui Loc Xuan Truong","2021-03-23 14:40:46",1.00000
6420093,"Nguyen Bao Ngoc","2021-03-23 16:24:20",1.00000
6339710,"Nguyen Huy Hoang (K13 HN)","2021-03-23 16:30:32",1.00000
6339273,"Quang Dat Do","2021-03-23 16:31:07",1.00000
6513606,"Nguyen Minh Hoang (K13_HN)","2021-03-23 16:45:25",1.00000
6339304,"Thiện Văn Đồng","2021-03-23 17:02:31",1.00000
6420748,"Nguyen Phuong Thao","2021-03-23 17:28:04",1.00000
6513142,"Hieu #2","2021-03-24 19:24:48",1.00000
6420665,Laladee,"2021-03-24 02:36:07",1.00000
6339212,"Vo Duy Quang (K13_HN)","2021-03-24 02:38:48",1.00000
2192791,gangfandai,"2021-03-24 17:09:20",1.00000
6516988,"Hoang Linh","2021-03-24 10:24:01",1.00000
3768689,nealys1049,"2021-03-25 12:37:54",1.00000
5722397,"Adnan Karim #2","2021-03-24 10:30:14",1.00000
6339945,"Nguyễn Huy Thành","2021-03-24 10:53:21",1.00000
6202415,Vivan,"2021-03-24 15:52:58",1.00000
6521202,"Mukund Raizada","2021-03-24 16:34:21",1.00000
6275977,"Johan David Erazo Avila","2021-03-24 22:25:50",1.00000
6349716,"Vaska Gamov","2021-03-25 01:21:04",1.00000
5203877,Rafael747Cardoso,"2021-03-25 02:30:41",1.00000
6194292,"Vidit goyal","2021-03-25 08:27:11",1.00000
6506366,"Yuxin Liu","2021-03-25 10:40:47",1.00000
6406502,"ASHIQUR RAHMAN RONY","2021-03-25 14:35:51",1.00000
6345914,"SOURABH  Y","2021-03-25 14:38:45",1.00000
6514091,"Gabriel D'Andrea","2021-03-25 15:00:00",1.00000
6483055,"Sidhant Bansal","2021-03-25 21:54:10",1.00000
6364052,"insta japan","2021-03-26 01:02:14",1.00000
6133109,dongleqing_pizi,"2021-03-26 02:46:49",1.00000
6523577,"afnan basheer","2021-03-26 07:53:48",1.00000
3206463,"Thanh Dat Ngo","2021-03-27 09:51:37",1.00000
2965601,Frags,"2021-03-27 12:46:50",1.00000
6537285,"Misael Iván Macías Márquez","2021-03-27 16:52:57",1.00000
6538092,"Hazeeb M","2021-03-28 23:01:29",1.00000
6196314,Minkiiez,"2021-04-01 15:59:48",1.00000
6455122,"fateme fateme","2021-03-28 08:00:12",1.00000
5423912,CN,"2021-04-04 04:02:47",1.00000
4915883,Daniboy370,"2021-03-28 11:14:29",1.00000
6541363,"Freddie #2","2021-03-28 17:49:26",1.00000
4057888,rsanjeev32,"2021-03-28 18:25:38",1.00000
6537100,"S. Sharma","2021-03-28 19:58:00",1.00000
5927762,JackSparrow,"2021-03-29 12:47:08",1.00000
6552177,"Evgeniia Mestnikova","2021-03-30 14:29:43",1.00000
6337683,"Nomesh vankwani","2021-03-30 14:56:37",1.00000
1572393,AndreaNel,"2021-03-30 15:35:41",1.00000
6518193,"Ilya Everstov","2021-03-31 02:30:13",1.00000
6552664,baem1n,"2021-03-31 02:53:57",1.00000
6362980,"Gokul Zuzumaki","2021-03-31 03:43:08",1.00000
6260626,"Chan Bang","2021-03-31 04:14:14",1.00000
6518241,"[Deleted] 2347a00d-816a-4820-a5a5-5b6e1555dee1","2021-03-31 06:17:09",1.00000
6342619,"Xuanqi Zhang","2021-04-01 00:26:08",1.00000
6545875,"Ranjith Panicker","2021-04-02 08:36:05",1.00000
6565009,"Akshay Chordia","2021-04-01 16:35:56",1.00000
1096643,"Wilmer E. Henao","2021-04-02 04:10:44",1.00000
6567762,ben.guo,"2021-04-02 15:26:52",1.00000
6572398,AllMall,"2021-04-02 18:11:48",1.00000
6297205,"Reza Ameri","2021-04-03 00:32:14",1.00000
6574084,"Rahul B Nair","2021-04-03 05:10:27",1.00000
6121628,elaa,"2021-04-03 09:05:21",1.00000
6449491,"Hendrik Lesmana 17","2021-04-03 11:16:49",1.00000
6512267,"Denis Gribov","2021-04-03 13:33:44",1.00000
6576628,"Yashovardhan Sharma","2021-04-03 15:43:58",1.00000
6537542,gunparksom,"2021-04-03 19:35:16",1.00000
6539607,"mysar ahmad bhat","2021-04-03 20:06:56",1.00000
6516168,"Hiral Maru","2021-04-04 03:52:04",1.00000
6578893,"Abdulmalek Alfutaih","2021-04-04 06:32:16",1.00000
1477234,ycampos,"2021-04-04 22:19:53",1.00000
6465264,JMin96,"2021-04-05 01:18:17",1.00000
6567642,sunshaohua,"2021-04-05 08:41:25",1.00000
6562206,Roki_1031,"2021-04-05 11:03:49",1.00000
4897595,g7916,"2021-04-05 15:08:36",1.00000
6340608,"Yida Lin","2021-04-05 14:42:53",1.00000
6101589,shotinthedark,"2021-01-03 11:46:09",0.99760
6109024,"Shashwati Dutta","2021-01-08 07:18:41",0.99760
6345362,"Reza Nematpour","2021-02-26 00:09:09",0.99760
6350968,chenbohan,"2021-03-14 02:05:37",0.99760
6069420,"Anita Pradhan","2020-12-26 13:52:27",0.99521
6069393,divyaojha25,"2020-12-26 14:15:21",0.99521
6069841,"AJAY KUMAR MISHRA","2020-12-27 03:56:09",0.99521
6488967,espaceship,"2021-03-19 11:34:10",0.99521
6578935,adrianbaker,"2021-04-04 06:43:00",0.99521
6338873,"mid fekar","2021-02-24 06:01:12",0.99282
6017595,"Jesus de la Fuente Cedeño","2020-12-25 23:35:21",0.99043
6069136,"Jesús De la Fuente Cedeño","2020-12-26 12:18:22",0.99043
6088420,"indira anindita","2020-12-31 00:21:28",0.99043
6107256,"Thorsten Daubenfeld","2021-01-05 20:00:11",0.99043
6342040,"[Deleted] #677","2021-02-24 05:23:46",0.99043
5242208,"Raghav Ramasamy","2021-02-26 18:53:58",0.99043
6280120,"Charon Wangg","2021-03-22 09:17:39",0.99043
1449165,"LightAutoML saviour","2021-04-04 15:54:23",0.99043
6349318,"Ebenezer Ajayi","2021-03-23 07:46:46",0.99043
6516133,"Sergey Novikov","2021-03-25 00:02:01",0.99043
5994516,startover205,"2020-12-23 08:40:31",0.98803
6049884,"Eric #24","2020-12-23 19:44:23",0.98803
5937068,Semarillion,"2020-12-27 20:17:39",0.98803
6165459,"Jansen Simanullang","2021-02-20 02:54:09",0.98803
6176028,"Anton Keleberda","2021-01-21 21:47:57",0.98803
6195118,Lin-ten-feng,"2021-01-30 16:37:43",0.98803
6035613,"Hubert Wojewoda","2021-02-16 06:44:58",0.98803
6315493,"Gabriel Caballeria","2021-02-18 03:13:44",0.98803
4764427,ad_hoppin,"2021-02-20 06:08:35",0.98803
6328048,shravan,"2021-02-20 13:48:34",0.98803
5346856,"Syalabi Seet","2021-02-22 09:33:22",0.98803
6315024,"Ted Troxell","2021-02-22 16:35:55",0.98803
6270576,tho-roeder,"2021-02-22 20:17:28",0.98803
6254539,"King Bubbles","2021-02-24 01:39:29",0.98803
5366784,"Abhay SK","2021-02-26 13:51:25",0.98803
918156,firegun,"2021-03-02 14:07:49",0.98803
6352875,fyenneyenn,"2021-02-27 16:25:31",0.98803
6311249,zljiang,"2021-02-28 01:21:13",0.98803
5752190,gon.baez,"2021-03-04 20:50:41",0.98803
6189685,GRP22,"2021-03-27 20:23:34",0.98803
6355651,"Lester Yang","2021-03-24 18:04:10",0.98803
6539058,"Hung Sheng Shih","2021-03-28 09:34:13",0.98803
